IP,SLOT,PORT,VLAN,ID_PORT,GPON,VENDOR
172.24.206.81,7,7,"2224, 500",629253359-2159968026,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,8,"2224, 500",629253359-2159633686,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,9,"2224, 500",629253359-2159968027,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,10,"2224, 500",629253359-2159633687,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,11,"2224, 500",629253359-2159968028,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,12,"2224, 500",629253359-2159633688,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,13,"2224, 500",629253359-2159968029,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,14,"2224, 500",629253359-2159633689,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,15,"2224, 500",629253359-2159968030,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,7,16,"2224, 500",629253359-2159633690,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,1,"2224, 500",629253360-2159968031,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,2,"2224, 500",629253360-2159633691,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,3,"2224, 500",629253360-2159968032,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,4,"2224, 500",629253360-2159633692,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,5,"2224, 500",629253360-2159968033,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,6,"2224, 500",629253360-2159633693,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,7,"2224, 500",629253360-2159968034,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,8,"2224, 500",629253360-2159633694,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,9,"2224, 500",629253360-2159968035,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,10,"2224, 500",629253360-2159633695,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,11,"2224, 500",629253360-2159968036,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,12,"2224, 500",629253360-2159633696,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,13,"2224, 500",629253360-2159968037,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,14,"2224, 500",629253360-2159633697,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,15,"2224, 500",629253360-2159968038,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,8,16,"2224, 500",629253360-2159633698,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,1,"2224, 500",629178366-2159633843,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,2,"2224, 500",629178366-2159633844,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,3,"2224, 500",629178366-2159968039,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,4,"2224, 500",629178366-2159633845,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,5,"2224, 500",629178366-2159968040,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,6,"2224, 500",629178366-2159633846,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,7,"2224, 500",629178366-2159968041,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,8,"2224, 500",629178366-2159633847,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,9,"2224, 500",629178366-2159968042,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,10,"2224, 500",629178366-2159633848,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,11,"2224, 500",629178366-2159968043,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,12,"2224, 500",629178366-2159633849,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,13,"2224, 500",629178366-2159968044,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,14,"2224, 500",629178366-2159633850,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,15,"2224, 500",629178366-2159968045,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,11,16,"2224, 500",629178366-2159633851,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,1,"2224, 500",629253363-2159633860,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,2,"2224, 500",629253363-2159968054,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,3,"2224, 500",629253363-2159633861,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,4,"2224, 500",629253363-2159968055,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,5,"2224, 500",629253363-2159633862,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,6,"2224, 500",629253363-2159968056,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,7,"2224, 500",629253363-2159633863,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,8,"2224, 500",629253363-2159968057,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,9,"2224, 500",629253363-2159633864,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,10,"2224, 500",629253363-2159968058,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,11,"2224, 500",629253363-2159633865,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,12,"2224, 500",629253363-2159968059,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,13,"2224, 500",629253363-2159633866,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,14,"2224, 500",629253363-2159968060,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,15,"2224, 500",629253363-2159633867,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,12,16,"2224, 500",629253363-2159968061,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,1,"2224, 500",640653369-2174220985,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,2,"2224, 500",640653369-2174220986,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,3,"2224, 500",640653369-2174313025,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,4,"2224, 500",640653369-2174220987,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,5,"2224, 500",640653369-2174313026,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,6,"2224, 500",640653369-2174220988,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,7,"2224, 500",640653369-2174313027,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,8,"2224, 500",640653369-2174220989,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,9,"2224, 500",640653369-2174313028,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,10,"2224, 500",640653369-2174220990,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,11,"2224, 500",640653369-2174313029,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,12,"2224, 500",640653369-2174220991,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,13,"2224, 500",640653369-2174313030,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,14,"2224, 500",640653369-2174220992,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,15,"2224, 500",640653369-2174313031,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,13,16,"2224, 500",640653369-2174220993,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,1,"2224, 500",640728370-2174220977,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,2,"2224, 500",640728370-2174313017,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,3,"2224, 500",640728370-2174220978,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,4,"2224, 500",640728370-2174313018,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,5,"2224, 500",640728370-2174220979,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,6,"2224, 500",640728370-2174313019,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,7,"2224, 500",640728370-2174220980,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,8,"2224, 500",640728370-2174313020,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,9,"2224, 500",640728370-2174220981,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,10,"2224, 500",640728370-2174313021,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,11,"2224, 500",640728370-2174220982,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,12,"2224, 500",640728370-2174313022,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,13,"2224, 500",640728370-2174220983,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,14,"2224, 500",640728370-2174313023,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,15,"2224, 500",640728370-2174220984,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,14,16,"2224, 500",640728370-2174313024,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,1,"2224, 500",651003395-2184800861,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,2,"2224, 500",651003395-2184554718,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,3,"2224, 500",651003395-2184800862,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,4,"2224, 500",651003395-2184554719,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,5,"2224, 500",651003395-2184800863,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,6,"2224, 500",651003395-2184554720,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,7,"2224, 500",651003395-2184800864,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,8,"2224, 500",651003395-2184554721,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,9,"2224, 500",651003395-2184800865,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,10,"2224, 500",651003395-2184554722,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,11,"2224, 500",651003395-2184800866,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,12,"2224, 500",651003395-2184554723,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,13,"2224, 500",651003395-2184800867,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,14,"2224, 500",651003395-2184554724,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,15,"2224, 500",651003395-2184800868,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,15,16,"2224, 500",651003395-2184554725,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,1,"2224, 500",650928412-2184554710,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,2,"2224, 500",650928412-2184800853,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,3,"2224, 500",650928412-2184554711,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,4,"2224, 500",650928412-2184800854,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,5,"2224, 500",650928412-2184554712,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,6,"2224, 500",650928412-2184800855,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,7,"2224, 500",650928412-2184554713,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,8,"2224, 500",650928412-2184800856,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,9,"2224, 500",650928412-2184554714,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,10,"2224, 500",650928412-2184800857,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,11,"2224, 500",650928412-2184554715,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,12,"2224, 500",650928412-2184800858,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,13,"2224, 500",650928412-2184554716,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,14,"2224, 500",650928412-2184800859,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,15,"2224, 500",650928412-2184554717,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,16,16,"2224, 500",650928412-2184800860,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,1,"2224, 500",650928413-2184800869,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,2,"2224, 500",650928413-2184554726,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,3,"2224, 500",650928413-2184800870,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,4,"2224, 500",650928413-2184554727,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,5,"2224, 500",650928413-2184800871,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,6,"2224, 500",650928413-2184554728,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,7,"2224, 500",650928413-2184800872,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,8,"2224, 500",650928413-2184554729,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,9,"2224, 500",650928413-2184800873,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,10,"2224, 500",650928413-2184554730,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,11,"2224, 500",650928413-2184800874,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,12,"2224, 500",650928413-2184554731,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,13,"2224, 500",650928413-2184800875,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,14,"2224, 500",650928413-2184554732,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,15,"2224, 500",650928413-2184554733,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,17,16,"2224, 500",650928413-2184800876,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,1,"2224, 500",651003396-2184554742,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,2,"2224, 500",651003396-2184800885,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,3,"2224, 500",651003396-2184554743,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,4,"2224, 500",651003396-2184800886,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,5,"2224, 500",651003396-2184554744,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,6,"2224, 500",651003396-2184800887,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,7,"2224, 500",651003396-2184554745,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,8,"2224, 500",651003396-2184800888,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,9,"2224, 500",651003396-2184554746,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,10,"2224, 500",651003396-2184800889,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,11,"2224, 500",651003396-2184554747,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,12,"2224, 500",651003396-2184800890,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,13,"2224, 500",651003396-2184554748,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,14,"2224, 500",651003396-2184800891,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,15,"2224, 500",651003396-2184554749,GPON12-D2-DEP-4,FIBERHOME
172.24.206.81,18,16,"2224, 500",651003396-2184800892,GPON12-D2-DEP-4,FIBERHOME
172.24.206.82,1,1,"2005, 500",739803496-2284393984,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,2,"2005, 500",739803496-2283666179,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,3,"2005, 500",739803496-2284393985,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,4,"2005, 500",739803496-2283666180,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,5,"2005, 500",739803496-2284393986,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,6,"2005, 500",739803496-2283666181,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,7,"2005, 500",739803496-2284393987,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,8,"2005, 500",739803496-2283666182,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,9,"2005, 500",739803496-2284393988,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,10,"2005, 500",739803496-2283666183,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,11,"2005, 500",739803496-2284393989,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,12,"2005, 500",739803496-2283666184,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,13,"2005, 500",739803496-2284393990,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,14,"2005, 500",739803496-2283666185,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,15,"2005, 500",739803496-2284393991,GPON13-D2-DEP-3,ZTE
172.24.206.82,1,16,"2005, 500",739803496-2283666186,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,1,"2005, 500",769578523-2703317885,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,2,"2005, 500",769578523-2703317886,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,3,"2005, 500",769578523-2703317887,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,4,"2005, 500",769578523-2703317888,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,5,"2005, 500",769578523-2703317889,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,6,"2005, 500",769578523-2703317890,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,7,"2005, 500",769578523-2703317891,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,8,"2005, 500",769578523-2703317892,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,9,"2005, 500",769578523-2703317893,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,10,"2005, 500",769578523-2703317894,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,11,"2005, 500",769578523-2703317895,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,12,"2005, 500",769578523-2703317896,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,13,"2005, 500",769578523-2703317897,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,14,"2005, 500",769578523-2703317898,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,15,"2005, 500",769578523-2703317899,GPON13-D2-DEP-3,ZTE
172.24.206.82,2,16,"2005, 500",769578523-2703317900,GPON13-D2-DEP-3,ZTE
172.24.206.132,2,1,"3993,,722",12104111-75983818,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,2,"3993,,722",12104111-75983819,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,3,"3993,,722",12104111-75983820,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,4,"3993,,722",12104111-75983821,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,5,"3993,,722",12104111-75983822,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,6,"3993,,722",12104111-75983823,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,7,"3993,,722",12104111-75983824,GPON01-D2-BOO-3,ZTE
172.24.206.132,2,8,"3993,,722",12104111-75983825,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,1,"3993,,722",12104112-75983826,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,2,"3993,,722",12104112-75983827,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,3,"3993,,722",12104112-75983828,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,4,"3993,,722",12104112-75983829,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,5,"3993,,722",12104112-75983830,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,6,"3993,,722",12104112-75983831,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,7,"3993,,722",12104112-75983832,GPON01-D2-BOO-3,ZTE
172.24.206.132,3,8,"3993,,722",12104112-75983833,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,1,"3993,,722",12104113-75983834,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,2,"3993,,722",12104113-75891277,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,3,"3993,,722",12104113-75983835,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,4,"3993,,722",12104113-75891278,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,5,"3993,,722",12104113-75983836,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,6,"3993,,722",12104113-75891279,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,7,"3993,,722",12104113-75983837,GPON01-D2-BOO-3,ZTE
172.24.206.132,4,8,"3993,,722",12104113-75983838,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,1,"3993,,722",12104114-75983839,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,2,"3993,,722",12104114-75983840,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,3,"3993,,722",12104114-75983841,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,4,"3993,,722",12104114-75983842,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,5,"3993,,722",12104114-75983843,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,6,"3993,,722",12104114-75983844,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,7,"3993,,722",12104114-75983845,GPON01-D2-BOO-3,ZTE
172.24.206.132,5,8,"3993,,722",12104114-75983846,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,1,"3993,,722",12104115-75983847,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,2,"3993,,722",12104115-75983848,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,3,"3993,,722",12104115-75983849,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,4,"3993,,722",12104115-75983850,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,5,"3993,,722",12104115-75983851,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,6,"3993,,722",12104115-75983852,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,7,"3993,,722",12104115-75983853,GPON01-D2-BOO-3,ZTE
172.24.206.132,6,8,"3993,,722",12104115-75983854,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,1,"3993,,722",12104116-75983855,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,2,"3993,,722",12104116-75983856,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,3,"3993,,722",12104116-75983857,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,4,"3993,,722",12104116-75983858,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,5,"3993,,722",12104116-75983859,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,6,"3993,,722",12104116-75983860,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,7,"3993,,722",12104116-75983861,GPON01-D2-BOO-3,ZTE
172.24.206.132,7,8,"3993,,722",12104116-75983862,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,1,"3993,,722",12104117-75983863,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,2,"3993,,722",12104117-75983864,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,3,"3993,,722",12104117-75983865,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,4,"3993,,722",12104117-75983866,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,5,"3993,,722",12104117-75983867,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,6,"3993,,722",12104117-75983868,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,7,"3993,,722",12104117-75983869,GPON01-D2-BOO-3,ZTE
172.24.206.132,8,8,"3993,,722",12104117-75983870,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,1,"3993,,722",12104118-75983871,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,2,"3993,,722",12104118-75983872,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,3,"3993,,722",12104118-75983873,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,4,"3993,,722",12104118-75983874,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,5,"3993,,722",12104118-75983875,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,6,"3993,,722",12104118-75983876,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,7,"3993,,722",12104118-75983877,GPON01-D2-BOO-3,ZTE
172.24.206.132,9,8,"3993,,722",12104118-75983878,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,1,"3993,,722",12104121-75983879,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,2,"3993,,722",12104121-75983880,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,3,"3993,,722",12104121-75983881,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,4,"3993,,722",12104121-75983882,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,5,"3993,,722",12104121-75983883,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,6,"3993,,722",12104121-75983884,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,7,"3993,,722",12104121-75983885,GPON01-D2-BOO-3,ZTE
172.24.206.132,12,8,"3993,,722",12104121-75983886,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,1,"3993,,722",12104122-75983887,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,2,"3993,,722",12104122-75983888,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,3,"3993,,722",12104122-75983889,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,4,"3993,,722",12104122-75983890,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,5,"3993,,722",12104122-75983891,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,6,"3993,,722",12104122-75983892,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,7,"3993,,722",12104122-75983893,GPON01-D2-BOO-3,ZTE
172.24.206.132,13,8,"3993,,722",12104122-75983894,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,1,"3993,,722",12104123-75983895,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,2,"3993,,722",12104123-75983896,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,3,"3993,,722",12104123-75983897,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,4,"3993,,722",12104123-75983898,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,5,"3993,,722",12104123-75983899,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,6,"3993,,722",12104123-75983900,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,7,"3993,,722",12104123-75983901,GPON01-D2-BOO-3,ZTE
172.24.206.132,14,8,"3993,,722",12104123-75983902,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,1,"3993,,722",12104124-75983903,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,2,"3993,,722",12104124-75983904,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,3,"3993,,722",12104124-75983905,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,4,"3993,,722",12104124-75983906,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,5,"3993,,722",12104124-75983907,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,6,"3993,,722",12104124-75983908,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,7,"3993,,722",12104124-75983909,GPON01-D2-BOO-3,ZTE
172.24.206.132,15,8,"3993,,722",12104124-75983910,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,1,"3993,,722",12104125-75983911,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,2,"3993,,722",12104125-75983912,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,3,"3993,,722",12104125-75983913,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,4,"3993,,722",12104125-75983914,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,5,"3993,,722",12104125-75983915,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,6,"3993,,722",12104125-75983916,GPON01-D2-BOO-3,ZTE
172.24.206.132,16,7,"3993,,722",12104125-75983917,GPON01-D2-BOO-3,ZTE
